Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV,,Cond,,Conc B,,Run Log,,Fraction,,"UV_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Logbook,ml,Fraction,ml,mAU
20.336079,116.129936,40.672157,82.999435,,,,,,,20.336079,61.597523
20.337162,116.141396,40.674324,83.027603,,,,,,,20.337162,61.597523
20.338243,116.152542,40.676487,83.055664,,,,,,,20.338243,61.597523
20.339327,116.164291,40.678654,83.083786,,,,,,,20.339327,61.597523
20.340408,116.174866,40.680817,83.111946,,,,,,,20.340408,61.597523
20.341492,116.185036,40.682983,83.140182,,,,,,,20.341492,61.597523
20.342573,116.194885,40.685146,83.168365,,,,,,,20.342573,61.598858
20.343657,116.203918,40.687313,83.196411,,,,,,,20.343657,61.600189
20.34474,116.213585,40.68948,83.224335,,,,,,,20.34474,61.601524
20.345821,116.222107,40.691643,83.251968,,,,,,,20.345821,61.602859
20.346905,116.233131,40.69381,83.279785,,,,,,,20.346905,61.604195
20.347986,116.242424,40.695972,83.307549,,,,,,,20.347986,61.605526
20.34907,116.251068,40.698139,83.334473,,,,,,,20.34907,61.606861
20.350151,116.262665,40.700302,83.361542,,,,,,,20.350151,61.608196
20.351234,116.272209,40.702469,83.388824,,,,,,,20.351234,61.609528
20.352318,116.282303,40.704636,83.416504,,,,,,,20.352318,61.610863
20.353399,116.292465,40.706799,83.444,,,,,,,20.353399,61.610863
20.354483,116.302559,40.708965,83.471375,,,,,,,20.354483,61.610863
20.355564,116.312721,40.711128,83.498764,,,,,,,20.355564,61.610863
20.356647,116.322678,40.713295,83.526131,,,,,,,20.356647,61.610863
20.357731,116.332405,40.715462,83.553375,,,,,,,20.357731,61.610863
20.358812,116.343292,40.717625,83.580215,,,,,,,20.358812,61.610863
20.359896,116.353119,40.719791,83.60701,,,,,,,20.359896,61.610863
20.360977,116.36203,40.721954,83.633698,,,,,,,20.360977,61.610863
20.362061,116.371567,40.724121,83.659889,,,,,,,20.362061,61.610863
20.363142,116.382439,40.726284,83.685837,,,,,,,20.363142,61.610863
20.364225,116.393684,40.728451,83.7117,,,,,,,20.364225,61.612183
20.365309,116.403091,40.730618,83.737106,,,,,,,20.365309,61.613499
20.36639,116.412086,40.73278,83.762276,,,,,,,20.36639,61.614815
20.367474,116.422127,40.734947,83.787575,,,,,,,20.367474,61.616135
20.368555,116.432091,40.73711,83.812721,,,,,,,20.368555,61.617455
20.369638,116.441299,40.739277,83.837791,,,,,,,20.369638,61.618771
20.37072,116.451569,40.74144,83.862427,,,,,,,20.37072,61.620087
20.371803,116.461815,40.743607,83.887276,,,,,,,20.371803,61.621407
20.372887,116.471458,40.745773,83.91227,,,,,,,20.372887,61.622726
20.373968,116.481483,40.747936,83.937225,,,,,,,20.373968,61.624043
20.375051,116.490395,40.750103,83.961563,,,,,,,20.375051,61.624043
20.376133,116.499954,40.752266,83.985092,,,,,,,20.376133,61.624043
20.377216,116.509399,40.754433,84.009262,,,,,,,20.377216,61.624043
20.3783,116.518669,40.756599,84.033485,,,,,,,20.3783,61.624043
20.379381,116.527405,40.758762,84.05761,,,,,,,20.379381,61.624043
20.380465,116.535713,40.760929,84.082108,,,,,,,20.380465,61.624043
20.381546,116.546005,40.763092,84.106567,,,,,,,20.381546,61.624043
20.382629,116.556793,40.765259,84.130882,,,,,,,20.382629,61.624043
20.383711,116.565979,40.767422,84.155197,,,,,,,20.383711,61.624043
20.384794,116.575417,40.769588,84.179565,,,,,,,20.384794,61.624043
20.385878,116.584396,40.771755,84.203918,,,,,,,20.385878,61.624043
20.386959,116.594101,40.773918,84.228348,,,,,,,20.386959,61.624043
20.388042,116.604126,40.776085,84.252785,,,,,,,20.388042,61.624043
20.389124,116.612999,40.778248,84.276459,,,,,,,20.389124,61.624043
20.390207,116.62326,40.780415,84.300308,,,,,,,20.390207,61.624043
20.391289,116.632919,40.782578,84.324196,,,,,,,20.391289,61.624043
20.392372,116.642113,40.784744,84.347992,,,,,,,20.392372,61.624043
20.393456,116.651855,40.786911,84.372002,,,,,,,20.393456,61.624043
20.394537,116.660851,40.789074,84.396187,,,,,,,20.394537,61.624043
20.39562,116.671143,40.791241,84.420143,,,,,,,20.39562,61.624043
20.396702,116.679649,40.793404,84.444016,,,,,,,20.396702,61.625347
20.397785,116.689384,40.79557,84.467857,,,,,,,20.397785,61.626648
20.398869,116.698608,40.797737,84.491737,,,,,,,20.398869,61.627953
20.39995,116.708336,40.7999,84.515594,,,,,,,20.39995,61.629253
20.401033,116.718819,40.802067,84.539513,,,,,,,20.401033,61.630558
20.402115,116.730293,40.80423,84.562874,,,,,,,20.402115,61.631863
20.403198,116.74128,40.806396,84.586334,,,,,,,20.403198,61.633163
20.40428,116.75116,40.808559,84.610184,,,,,,,20.40428,61.634468
20.405363,116.760025,40.810726,84.634224,,,,,,,20.405363,61.635769
20.406446,116.769417,40.812893,84.658348,,,,,,,20.406446,61.637074
20.407528,116.780525,40.815056,84.68261,,,,,,,20.407528,61.637074
20.408611,116.790573,40.817223,84.706825,,,,,,,20.408611,61.637074
20.409693,116.800232,40.819386,84.730957,,,,,,,20.409693,61.637074
20.410776,116.810341,40.821552,84.755196,,,,,,,20.410776,61.637074
20.411858,116.820366,40.823715,84.779343,,,,,,,20.411858,61.637074
20.412941,116.830147,40.825882,84.80349,,,,,,,20.412941,61.637074
20.414024,116.838989,40.828049,84.827522,,,,,,,20.414024,61.637074
20.415106,116.848259,40.830212,84.851479,,,,,,,20.415106,61.637074
20.416189,116.857895,40.832378,84.87545,,,,,,,20.416189,61.637074
20.417271,116.867462,40.834541,84.899353,,,,,,,20.417271,61.637074
20.418354,116.877029,40.836708,84.923172,,,,,,,20.418354,61.637074
20.419437,116.887405,40.838875,84.946838,,,,,,,20.419437,61.637074
20.420519,116.896301,40.841038,84.970497,,,,,,,20.420519,61.637074
20.421602,116.906555,40.843204,84.994171,,,,,,,20.421602,61.637074
20.422684,116.916107,40.845367,85.017731,,,,,,,20.422684,61.637074
20.423767,116.924843,40.847534,85.041405,,,,,,,20.423767,61.637074
20.424849,116.934624,40.849697,85.065079,,,,,,,20.424849,61.637074
20.425932,116.944885,40.851864,85.088837,,,,,,,20.425932,61.637074
20.427015,116.955109,40.854031,85.112793,,,,,,,20.427015,61.637074
20.428097,116.965752,40.856194,85.136566,,,,,,,20.428097,61.637074
20.42918,116.97599,40.85836,85.159515,,,,,,,20.42918,61.638359
20.430262,116.986023,40.860523,85.182747,,,,,,,20.430262,61.639648
20.431345,116.996216,40.86269,85.206276,,,,,,,20.431345,61.640938
20.432426,117.005417,40.864853,85.2304,,,,,,,20.432426,61.642223
20.43351,117.014481,40.86702,85.254532,,,,,,,20.43351,61.643509
20.434593,117.023972,40.869186,85.278648,,,,,,,20.434593,61.644798
20.435675,117.033409,40.871349,85.302361,,,,,,,20.435675,61.646088
20.436758,117.042923,40.873516,85.326157,,,,,,,20.436758,61.647373
20.43784,117.052971,40.875679,85.349968,,,,,,,20.43784,61.648659
20.438923,117.062668,40.877846,85.373871,,,,,,,20.438923,61.649948
20.440004,117.073448,40.880009,85.397598,,,,,,,20.440004,61.649948
20.441088,117.083321,40.882175,85.421173,,,,,,,20.441088,61.649948
20.442171,117.093002,40.884342,85.444153,,,,,,,20.442171,61.649948
20.443253,117.10128,40.886505,85.46701,,,,,,,20.443253,61.649948
20.444336,117.110779,40.888672,85.489922,,,,,,,20.444336,61.649948
20.445417,117.119148,40.890835,85.512474,,,,,,,20.445417,61.649948
20.446501,117.128624,40.893002,85.534973,,,,,,,20.446501,61.649948
20.447584,117.138954,40.895168,85.557419,,,,,,,20.447584,61.649948
20.448666,117.14772,40.897331,85.579666,,,,,,,20.448666,61.649948
20.449749,117.156013,40.899498,85.601807,,,,,,,20.449749,61.649948
20.45083,117.165962,40.901661,85.623466,,,,,,,20.45083,61.651222
20.451914,117.175377,40.903828,85.644997,,,,,,,20.451914,61.652493
20.452995,117.185326,40.905991,85.666458,,,,,,,20.452995,61.653767
20.454079,117.194077,40.908157,85.688553,,,,,,,20.454079,61.655037
20.455162,117.20372,40.910324,85.710182,,,,,,,20.455162,61.656311
20.456244,117.214111,40.912487,85.73143,,,,,,,20.456244,61.657585
20.457327,117.223396,40.914654,85.753036,,,,,,,20.457327,61.658855
20.458408,117.233604,40.916817,85.774773,,,,,,,20.458408,61.66013
20.459492,117.24366,40.918983,85.796753,,,,,,,20.459492,61.6614
20.460573,117.25322,40.921146,85.818344,,,,,,,20.460573,61.662674
20.461657,117.263535,40.923313,85.839943,,,,,,,20.461657,61.662674
20.46274,117.273636,40.92548,85.861542,,,,,,,20.46274,61.662674
20.463821,117.283531,40.927643,85.883049,,,,,,,20.463821,61.662674
20.464905,117.295303,40.92981,85.904625,,,,,,,20.464905,61.662674
20.465986,117.304878,40.931973,85.926277,,,,,,,20.465986,61.662674
20.46707,117.314919,40.934139,85.948143,,,,,,,20.46707,61.662674
20.468153,117.325363,40.936306,85.969925,,,,,,,20.468153,61.662674
20.469234,117.33506,40.938469,85.991257,,,,,,,20.469234,61.662674
20.470318,117.343689,40.940636,86.012535,,,,,,,20.470318,61.662674
20.471399,117.353394,40.942799,86.033684,,,,,,,20.471399,61.662674
20.472483,117.363686,40.944965,86.054619,,,,,,,20.472483,61.662674
20.473564,117.373871,40.947128,86.075661,,,,,,,20.473564,61.662674
20.474648,117.382805,40.949295,86.096802,,,,,,,20.474648,61.662674
20.475731,117.392624,40.951462,86.117653,,,,,,,20.475731,61.662674
20.476812,117.403656,40.953625,86.138519,,,,,,,20.476812,61.662674
20.477896,117.414619,40.955791,86.159454,,,,,,,20.477896,61.662674
20.478977,117.424461,40.957954,86.180077,,,,,,,20.478977,61.662674
20.480061,117.43512,40.960121,86.201042,,,,,,,20.480061,61.662674
20.481142,117.444229,40.962284,86.222328,,,,,,,20.481142,61.662674
20.482225,117.453735,40.964451,86.243011,,,,,,,20.482225,61.662674
20.483309,117.464149,40.966618,86.263802,,,,,,,20.483309,61.663933
20.48439,117.474297,40.968781,86.28479,,,,,,,20.48439,61.665192
20.485474,117.483078,40.970947,86.306099,,,,,,,20.485474,61.666447
20.486555,117.493088,40.97311,86.327431,,,,,,,20.486555,61.667706
20.487638,117.503067,40.975277,86.348793,,,,,,,20.487638,61.668964
20.488722,117.512932,40.977444,86.37014,,,,,,,20.488722,61.670223
20.489803,117.52272,40.979607,86.391579,,,,,,,20.489803,61.671482
20.490887,117.533165,40.981773,86.41349,,,,,,,20.490887,61.672737
20.491968,117.543983,40.983936,86.435341,,,,,,,20.491968,61.673996
20.493052,117.553154,40.986103,86.457191,,,,,,,20.493052,61.675255
20.494133,117.562798,40.988266,86.478851,,,,,,,20.494133,61.675255
20.495216,117.574272,40.990433,86.500435,,,,,,,20.495216,61.675255
20.4963,117.584877,40.992599,86.521935,,,,,,,20.4963,61.675255
20.497381,117.59536,40.994762,86.543243,,,,,,,20.497381,61.675255
20.498465,117.606796,40.996929,86.564461,,,,,,,20.498465,61.675255
20.499546,117.617523,40.999092,86.585533,,,,,,,20.499546,61.675255
20.500629,117.627541,41.001259,86.606651,,,,,,,20.500629,61.675255
20.501711,117.63855,41.003422,86.627625,,,,,,,20.501711,61.675255
20.502794,117.647758,41.005589,86.648506,,,,,,,20.502794,61.675255
20.503878,117.657066,41.007755,86.669235,,,,,,,20.503878,61.675255
20.504959,117.667168,41.009918,86.689766,,,,,,,20.504959,61.676498
20.506042,117.676376,41.012085,86.710106,,,,,,,20.506042,61.677742
20.507124,117.685394,41.014248,86.73053,,,,,,,20.507124,61.678982
20.508207,117.695267,41.016415,86.750946,,,,,,,20.508207,61.680225
20.509291,117.704826,41.018581,86.771233,,,,,,,20.509291,61.681469
20.510372,117.714066,41.020744,86.791656,,,,,,,20.510372,61.682713
20.511456,117.724297,41.022911,86.812263,,,,,,,20.511456,61.683956
20.512537,117.732994,41.025074,86.833191,,,,,,,20.512537,61.685196
20.51362,117.743401,41.027241,86.854179,,,,,,,20.51362,61.68644
20.514702,117.753548,41.029404,86.875084,,,,,,,20.514702,61.687683
20.515785,117.765434,41.03157,86.895638,,,,,,,20.515785,61.687683
20.516869,117.775887,41.033737,86.916367,,,,,,,20.516869,61.687683
20.51795,117.785721,41.0359,86.93718,,,,,,,20.51795,61.687683
20.519033,117.79454,41.038067,86.957947,,,,,,,20.519033,61.687683
20.520115,117.803772,41.04023,86.978523,,,,,,,20.520115,61.687683
20.521198,117.813431,41.042397,86.999001,,,,,,,20.521198,61.687683
20.52228,117.823547,41.044559,87.019348,,,,,,,20.52228,61.687683
20.523363,117.834137,41.046726,87.039658,,,,,,,20.523363,61.687683
20.524446,117.843147,41.048893,87.059868,,,,,,,20.524446,61.687683
20.525528,117.851715,41.051056,87.079712,,,,,,,20.525528,61.687683
20.526611,117.862335,41.053223,87.099487,,,,,,,20.526611,61.687683
20.527693,117.873398,41.055386,87.11911,,,,,,,20.527693,61.687683
20.528776,117.882919,41.057552,87.138649,,,,,,,20.528776,61.687683
20.52986,117.892586,41.059719,87.158043,,,,,,,20.52986,61.687683
20.530941,117.902847,41.061882,87.177116,,,,,,,20.530941,61.687683
20.532024,117.912956,41.064049,87.196442,,,,,,,20.532024,61.687683
20.533106,117.922928,41.066212,87.215805,,,,,,,20.533106,61.687683
20.534189,117.932716,41.068378,87.235214,,,,,,,20.534189,61.687683
20.535271,117.941933,41.070541,87.25396,,,,,,,20.535271,61.687683
20.536354,117.950722,41.072708,87.272499,,,,,,,20.536354,61.687683
20.537437,117.960197,41.074875,87.29142,,,,,,,20.537437,61.688911
20.538519,117.968636,41.077038,87.310585,,,,,,,20.538519,61.69014
20.539602,117.978111,41.079205,87.329994,,,,,,,20.539602,61.691368
20.540684,117.986382,41.081367,87.349625,,,,,,,20.540684,61.692596
20.541767,117.994713,41.083534,87.369141,,,,,,,20.541767,61.693825
20.542849,118.004234,41.085697,87.388474,,,,,,,20.542849,61.695057
20.543932,118.014046,41.087864,87.408035,,,,,,,20.543932,61.696285
20.545015,118.024162,41.090031,87.427429,,,,,,,20.545015,61.697514
20.546097,118.035522,41.092194,87.446533,,,,,,,20.546097,61.698742
20.54718,118.045189,41.09436,87.46579,,,,,,,20.54718,61.69997
20.548262,118.054253,41.096523,87.48494,,,,,,,20.548262,61.69997
20.549345,118.065712,41.09869,87.503952,,,,,,,20.549345,61.69997
20.550426,118.076088,41.100853,87.52282,,,,,,,20.550426,61.69997
20.55151,118.086555,41.10302,87.541656,,,,,,,20.55151,61.69997
20.552593,118.09626,41.105186,87.560364,,,,,,,20.552593,61.69997
20.553675,118.105247,41.107349,87.578911,,,,,,,20.553675,61.69997
20.554758,118.115036,41.109516,87.597511,,,,,,,20.554758,61.69997
20.55584,118.124435,41.111679,87.616371,,,,,,,20.55584,61.69997
20.556923,118.135025,41.113846,87.6353,,,,,,,20.556923,61.69997
20.558006,118.145134,41.116013,87.654228,,,,,,,20.558006,61.69997
20.559088,118.155266,41.118176,87.67305,,,,,,,20.559088,61.69997
20.560171,118.165596,41.120342,87.691948,,,,,,,20.560171,61.69997
20.561253,118.175934,41.122505,87.710808,,,,,,,20.561253,61.69997
20.562336,118.185448,41.124672,87.729019,,,,,,,20.562336,61.69997
20.563417,118.195679,41.126835,87.747551,,,,,,,20.563417,61.69997
20.564501,118.204872,41.129002,87.766495,,,,,,,20.564501,61.69997
20.565584,118.214813,41.131168,87.785896,,,,,,,20.565584,61.69997
20.566666,118.22641,41.133331,87.805199,,,,,,,20.566666,61.69997
20.567749,118.236427,41.135498,87.824402,,,,,,,20.567749,61.69997
20.56883,118.246719,41.137661,87.843658,,,,,,,20.56883,61.69997
20.569914,118.256912,41.139828,87.863014,,,,,,,20.569914,61.701183
20.570995,118.267708,41.141991,87.882431,,,,,,,20.570995,61.7024
20.572079,118.277481,41.144157,87.902046,,,,,,,20.572079,61.703613
20.573162,118.287315,41.146324,87.921677,,,,,,,20.573162,61.704826
20.574244,118.29583,41.148487,87.941223,,,,,,,20.574244,61.706039
20.575327,118.306129,41.150654,87.960869,,,,,,,20.575327,61.707256
20.576408,118.317162,41.152817,87.98053,,,,,,,20.576408,61.708469
20.577492,118.328529,41.154984,88.000282,,,,,,,20.577492,61.709682
20.578575,118.338531,41.15715,88.019905,,,,,,,20.578575,61.710899
20.579657,118.349426,41.159313,88.039467,,,,,,,20.579657,61.712112
20.58074,118.359741,41.16148,88.05941,,,,,,,20.58074,61.712112
20.581821,118.370262,41.163643,88.079155,,,,,,,20.581821,61.712112
20.582905,118.38118,41.16581,88.098801,,,,,,,20.582905,61.712112
20.583986,118.392014,41.167973,88.118324,,,,,,,20.583986,61.712112
20.58507,118.401978,41.170139,88.13768,,,,,,,20.58507,61.712112
20.586153,118.412308,41.172306,88.15683,,,,,,,20.586153,61.712112
20.587234,118.421944,41.174469,88.175858,,,,,,,20.587234,61.712112
20.588318,118.431496,41.176636,88.194748,,,,,,,20.588318,61.712112
20.589399,118.441666,41.178799,88.213379,,,,,,,20.589399,61.712112
20.590483,118.451675,41.180965,88.231888,,,,,,,20.590483,61.712112
20.591564,118.460663,41.183128,88.250458,,,,,,,20.591564,61.713314
20.592648,118.471413,41.185295,88.269325,,,,,,,20.592648,61.714512
20.593731,118.481316,41.187462,88.288155,,,,,,,20.593731,61.715714
20.594812,118.492424,41.189625,88.306824,,,,,,,20.594812,61.716911
20.595896,118.504776,41.191792,88.325134,,,,,,,20.595896,61.718113
20.596977,118.515076,41.193954,88.34346,,,,,,,20.596977,61.719315
20.598061,118.525131,41.196121,88.361801,,,,,,,20.598061,61.720512
20.599144,118.53389,41.198288,88.379959,,,,,,,20.599144,61.721714
20.600225,118.544502,41.200451,88.39817,,,,,,,20.600225,61.722912
20.601309,118.554146,41.202618,88.416435,,,,,,,20.601309,61.724113
20.60239,118.563721,41.204781,88.434341,,,,,,,20.60239,61.724113
20.603474,118.574173,41.206947,88.452316,,,,,,,20.603474,61.724113
20.604555,118.584419,41.20911,88.470284,,,,,,,20.604555,61.724113
20.605639,118.595024,41.211277,88.488106,,,,,,,20.605639,61.724113
20.606722,118.60643,41.213444,88.506187,,,,,,,20.606722,61.724113
20.607803,118.616043,41.215607,88.524536,,,,,,,20.607803,61.724113
20.608887,118.624786,41.217773,88.54203,,,,,,,20.608887,61.724113
20.609968,118.633934,41.219936,88.559532,,,,,,,20.609968,61.724113
20.611052,118.643913,41.222103,88.577187,,,,,,,20.611052,61.724113
20.612133,118.654373,41.224266,88.594658,,,,,,,20.612133,61.724113
20.613216,118.664703,41.226433,88.612183,,,,,,,20.613216,61.724113
20.6143,118.676743,41.2286,88.629814,,,,,,,20.6143,61.724113
20.615381,118.687859,41.230762,88.647141,,,,,,,20.615381,61.724113
20.616465,118.698784,41.232929,88.664391,,,,,,,20.616465,61.724113
20.617546,118.709526,41.235092,88.681503,,,,,,,20.617546,61.724113
20.618629,118.718399,41.237259,88.698761,,,,,,,20.618629,61.724113
20.619713,118.72789,41.239426,88.71608,,,,,,,20.619713,61.724113
20.620794,118.737953,41.241589,88.733437,,,,,,,20.620794,61.724113
20.621878,118.748817,41.243755,88.750732,,,,,,,20.621878,61.724113
20.622959,118.759155,41.245918,88.767929,,,,,,,20.622959,61.724113
20.624043,118.768913,41.248085,88.785004,,,,,,,20.624043,61.7253
20.625124,118.777855,41.250248,88.801964,,,,,,,20.625124,61.726486
20.626207,118.788101,41.252415,88.818878,,,,,,,20.626207,61.727673
20.627291,118.79763,41.254581,88.836349,,,,,,,20.627291,61.728859
20.628372,118.807701,41.256744,88.853706,,,,,,,20.628372,61.730042
20.629456,118.818199,41.258911,88.870987,,,,,,,20.629456,61.731228
20.630537,118.828476,41.261074,88.888313,,,,,,,20.630537,61.732414
20.63162,118.837357,41.263241,88.905624,,,,,,,20.63162,61.733601
20.632702,118.847923,41.265404,88.922813,,,,,,,20.632702,61.734787
20.633785,118.858482,41.26757,88.940186,,,,,,,20.633785,61.735973
20.634869,118.86747,41.269737,88.95742,,,,,,,20.634869,61.735973
20.63595,118.877373,41.2719,88.974289,,,,,,,20.63595,61.735973
20.637033,118.887428,41.274067,88.991531,,,,,,,20.637033,61.735973
20.638115,118.89711,41.27623,89.008759,,,,,,,20.638115,61.735973
20.639198,118.906319,41.278397,89.025764,,,,,,,20.639198,61.735973
20.640282,118.91613,41.280563,89.042679,,,,,,,20.640282,61.735973
20.641363,118.925735,41.282726,89.059464,,,,,,,20.641363,61.735973
20.642447,118.93576,41.284893,89.076042,,,,,,,20.642447,61.735973
20.643528,118.945976,41.287056,89.09243,,,,,,,20.643528,61.735973
20.644611,118.956604,41.289223,89.108734,,,,,,,20.644611,61.735973
20.645693,118.967041,41.291386,89.124832,,,,,,,20.645693,61.737144
20.646776,118.977859,41.293552,89.141113,,,,,,,20.646776,61.738319
20.64786,118.986122,41.295719,89.157547,,,,,,,20.64786,61.739491
20.648941,118.994934,41.297882,89.173775,,,,,,,20.648941,61.740662
20.650024,119.005356,41.300049,89.19001,,,,,,,20.650024,61.741837
20.651106,119.017517,41.302212,89.2062,,,,,,,20.651106,61.743008
20.652189,119.027809,41.304379,89.222763,,,,,,,20.652189,61.744179
20.653271,119.036644,41.306541,89.23941,,,,,,,20.653271,61.74535
