Run Name,BCD348/532DEDDL,gf1+2,2014/11/19
Run Date,01:59:44 PM   11-19-14
Method Name,GF.3_0.35
Export Format Version, 1.00
Method ID, 4405
Points/Second, 5.00
Number of Records,  18055
Offset from Run Start Time,00:00:00
Run End Time,01:00:12
Time,Second
UV,AU,
Trace 2,<Not Selected>
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,<Not Selected>
Fraction,<Not Selected>
Time,UV
  1830.0,0.340067
  1830.2,0.340830
  1830.4,0.341644
  1830.6,0.342434
  1830.8,0.343230
  1831.0,0.344033
  1831.2,0.344849
  1831.4,0.345672
  1831.6,0.346467
  1831.8,0.347285
  1832.0,0.348103
  1832.2,0.348896
  1832.4,0.349699
  1832.6,0.350550
  1832.8,0.351390
  1833.0,0.352241
  1833.2,0.353070
  1833.4,0.353881
  1833.6,0.354702
  1833.8,0.355507
  1834.0,0.356293
  1834.2,0.357096
  1834.4,0.357909
  1834.6,0.358749
  1834.8,0.359588
  1835.0,0.360409
  1835.2,0.361228
  1835.4,0.362053
  1835.6,0.362881
  1835.8,0.363739
  1836.0,0.364595
  1836.2,0.365446
  1836.4,0.366295
  1836.6,0.367173
  1836.8,0.368014
  1837.0,0.368870
  1837.2,0.369731
  1837.4,0.370603
  1837.6,0.371490
  1837.8,0.372344
  1838.0,0.373183
  1838.2,0.374024
  1838.4,0.374895
  1838.6,0.375766
  1838.8,0.376656
  1839.0,0.377496
  1839.2,0.378388
  1839.4,0.379266
  1839.6,0.380123
  1839.8,0.380959
  1840.0,0.381795
  1840.2,0.382671
  1840.4,0.383548
  1840.6,0.384424
  1840.8,0.385263
  1841.0,0.386136
  1841.2,0.387017
  1841.4,0.387918
  1841.6,0.388812
  1841.8,0.389723
  1842.0,0.390660
  1842.2,0.391598
  1842.4,0.392504
  1842.6,0.393383
  1842.8,0.394325
  1843.0,0.395263
  1843.2,0.396159
  1843.4,0.397045
  1843.6,0.397931
  1843.8,0.398826
  1844.0,0.399726
  1844.2,0.400619
  1844.4,0.401489
  1844.6,0.402404
  1844.8,0.403310
  1845.0,0.404234
  1845.2,0.405084
  1845.4,0.405966
  1845.6,0.406921
  1845.8,0.407842
  1846.0,0.408779
  1846.2,0.409722
  1846.4,0.410633
  1846.6,0.411522
  1846.8,0.412458
  1847.0,0.413346
  1847.2,0.414238
  1847.4,0.415181
  1847.6,0.416152
  1847.8,0.417102
  1848.0,0.417993
  1848.2,0.418958
  1848.4,0.419879
  1848.6,0.420821
  1848.8,0.421758
  1849.0,0.422705
  1849.2,0.423681
  1849.4,0.424641
  1849.6,0.425629
  1849.8,0.426549
  1850.0,0.427530
  1850.2,0.428449
  1850.4,0.429421
  1850.6,0.430336
  1850.8,0.431295
  1851.0,0.432233
  1851.2,0.433191
  1851.4,0.434124
  1851.6,0.435063
  1851.8,0.435967
  1852.0,0.436906
  1852.2,0.437829
  1852.4,0.438722
  1852.6,0.439682
  1852.8,0.440644
  1853.0,0.441579
  1853.2,0.442501
  1853.4,0.443413
  1853.6,0.444342
  1853.8,0.445312
  1854.0,0.446223
  1854.2,0.447179
  1854.4,0.448121
  1854.6,0.449077
  1854.8,0.450030
  1855.0,0.451008
  1855.2,0.451934
  1855.4,0.452883
  1855.6,0.453864
  1855.8,0.454810
  1856.0,0.455787
  1856.2,0.456756
  1856.4,0.457730
  1856.6,0.458695
  1856.8,0.459622
  1857.0,0.460618
  1857.2,0.461561
  1857.4,0.462504
  1857.6,0.463474
  1857.8,0.464448
  1858.0,0.465374
  1858.2,0.466348
  1858.4,0.467288
  1858.6,0.468253
  1858.8,0.469213
  1859.0,0.470228
  1859.2,0.471250
  1859.4,0.472220
  1859.6,0.473233
  1859.8,0.474229
  1860.0,0.475195
  1860.2,0.476208
  1860.4,0.477231
  1860.6,0.478222
  1860.8,0.479216
  1861.0,0.480166
  1861.2,0.481161
  1861.4,0.482095
  1861.6,0.483038
  1861.8,0.483999
  1862.0,0.484968
  1862.2,0.485896
  1862.4,0.486843
  1862.6,0.487764
  1862.8,0.488715
  1863.0,0.489686
  1863.2,0.490642
  1863.4,0.491618
  1863.6,0.492539
  1863.8,0.493520
  1864.0,0.494505
  1864.2,0.495489
  1864.4,0.496449
  1864.6,0.497395
  1864.8,0.498354
  1865.0,0.499332
  1865.2,0.500300
  1865.4,0.501266
  1865.6,0.502225
  1865.8,0.503167
  1866.0,0.504149
  1866.2,0.505089
  1866.4,0.506018
  1866.6,0.506923
  1866.8,0.507840
  1867.0,0.508795
  1867.2,0.509756
  1867.4,0.510708
  1867.6,0.511613
  1867.8,0.512531
  1868.0,0.513478
  1868.2,0.514432
  1868.4,0.515339
  1868.6,0.516253
  1868.8,0.517209
  1869.0,0.518200
  1869.2,0.519141
  1869.4,0.520117
  1869.6,0.521061
  1869.8,0.521964
  1870.0,0.522935
  1870.2,0.523897
  1870.4,0.524859
  1870.6,0.525797
  1870.8,0.526787
  1871.0,0.527772
  1871.2,0.528720
  1871.4,0.529664
  1871.6,0.530622
  1871.8,0.531553
  1872.0,0.532497
  1872.2,0.533507
  1872.4,0.534440
  1872.6,0.535357
  1872.8,0.536286
  1873.0,0.537251
  1873.2,0.538217
  1873.4,0.539143
  1873.6,0.540075
  1873.8,0.540981
  1874.0,0.541928
  1874.2,0.542876
  1874.4,0.543838
  1874.6,0.544779
  1874.8,0.545739
  1875.0,0.546682
  1875.2,0.547562
  1875.4,0.548487
  1875.6,0.549400
  1875.8,0.550320
  1876.0,0.551241
  1876.2,0.552173
  1876.4,0.553073
  1876.6,0.553961
  1876.8,0.554829
  1877.0,0.555718
  1877.2,0.556593
  1877.4,0.557497
  1877.6,0.558432
  1877.8,0.559298
  1878.0,0.560143
  1878.2,0.561037
  1878.4,0.561917
  1878.6,0.562837
  1878.8,0.563756
  1879.0,0.564686
  1879.2,0.565590
  1879.4,0.566437
  1879.6,0.567279
  1879.8,0.568135
  1880.0,0.568989
  1880.2,0.569848
  1880.4,0.570766
  1880.6,0.571642
  1880.8,0.572515
  1881.0,0.573350
  1881.2,0.574171
  1881.4,0.575015
  1881.6,0.575861
  1881.8,0.576726
  1882.0,0.577630
  1882.2,0.578541
  1882.4,0.579438
  1882.6,0.580309
  1882.8,0.581105
  1883.0,0.581931
  1883.2,0.582765
  1883.4,0.583593
  1883.6,0.584430
  1883.8,0.585268
  1884.0,0.586125
  1884.2,0.586987
  1884.4,0.587781
  1884.6,0.588596
  1884.8,0.589405
  1885.0,0.590274
  1885.2,0.591140
  1885.4,0.591954
  1885.6,0.592794
  1885.8,0.593608
  1886.0,0.594446
  1886.2,0.595257
  1886.4,0.596094
  1886.6,0.596887
  1886.8,0.597727
  1887.0,0.598517
  1887.2,0.599302
  1887.4,0.600084
  1887.6,0.600861
  1887.8,0.601665
  1888.0,0.602479
  1888.2,0.603279
  1888.4,0.604039
  1888.6,0.604810
  1888.8,0.605552
  1889.0,0.606286
  1889.2,0.607044
  1889.4,0.607780
  1889.6,0.608589
  1889.8,0.609336
  1890.0,0.610102
  1890.2,0.610894
  1890.4,0.611629
  1890.6,0.612388
  1890.8,0.613169
  1891.0,0.613918
  1891.2,0.614663
  1891.4,0.615446
  1891.6,0.616169
  1891.8,0.616910
  1892.0,0.617644
  1892.2,0.618405
  1892.4,0.619109
  1892.6,0.619868
  1892.8,0.620591
  1893.0,0.621270
  1893.2,0.621935
  1893.4,0.622645
  1893.6,0.623333
  1893.8,0.624017
  1894.0,0.624713
  1894.2,0.625429
  1894.4,0.626079
  1894.6,0.626736
  1894.8,0.627427
  1895.0,0.628028
  1895.2,0.628691
  1895.4,0.629375
  1895.6,0.630096
  1895.8,0.630763
  1896.0,0.631443
  1896.2,0.632122
  1896.4,0.632835
  1896.6,0.633478
  1896.8,0.634162
  1897.0,0.634832
  1897.2,0.635498
  1897.4,0.636182
  1897.6,0.636818
  1897.8,0.637460
  1898.0,0.638088
  1898.2,0.638734
  1898.4,0.639372
  1898.6,0.639992
  1898.8,0.640584
  1899.0,0.641229
  1899.2,0.641863
  1899.4,0.642459
  1899.6,0.643050
  1899.8,0.643674
  1900.0,0.644317
  1900.2,0.644937
  1900.4,0.645582
  1900.6,0.646193
  1900.8,0.646798
  1901.0,0.647386
  1901.2,0.647974
  1901.4,0.648532
  1901.6,0.649093
  1901.8,0.649665
  1902.0,0.650224
  1902.2,0.650775
  1902.4,0.651299
  1902.6,0.651843
  1902.8,0.652344
  1903.0,0.652838
  1903.2,0.653345
  1903.4,0.653872
  1903.6,0.654395
  1903.8,0.654947
  1904.0,0.655469
  1904.2,0.655996
  1904.4,0.656547
  1904.6,0.657027
  1904.8,0.657515
  1905.0,0.658000
  1905.2,0.658507
  1905.4,0.659012
  1905.6,0.659499
  1905.8,0.659966
  1906.0,0.660455
  1906.2,0.660941
  1906.4,0.661399
  1906.6,0.661860
  1906.8,0.662329
  1907.0,0.662810
  1907.2,0.663315
  1907.4,0.663844
  1907.6,0.664325
  1907.8,0.664788
  1908.0,0.665281
  1908.2,0.665800
  1908.4,0.666285
  1908.6,0.666737
  1908.8,0.667207
  1909.0,0.667662
  1909.2,0.668102
  1909.4,0.668556
  1909.6,0.668971
  1909.8,0.669326
  1910.0,0.669739
  1910.2,0.670207
  1910.4,0.670607
  1910.6,0.670982
  1910.8,0.671359
  1911.0,0.671734
  1911.2,0.672127
  1911.4,0.672511
  1911.6,0.672866
  1911.8,0.673212
  1912.0,0.673574
  1912.2,0.673951
  1912.4,0.674280
  1912.6,0.674570
  1912.8,0.674907
  1913.0,0.675251
  1913.2,0.675603
  1913.4,0.675969
  1913.6,0.676337
  1913.8,0.676692
  1914.0,0.677037
  1914.2,0.677390
  1914.4,0.677737
  1914.6,0.678104
  1914.8,0.678453
  1915.0,0.678807
  1915.2,0.679133
  1915.4,0.679442
  1915.6,0.679745
  1915.8,0.680029
  1916.0,0.680304
  1916.2,0.680595
  1916.4,0.680918
  1916.6,0.681217
  1916.8,0.681509
  1917.0,0.681774
  1917.2,0.682058
  1917.4,0.682330
  1917.6,0.682588
  1917.8,0.682866
  1918.0,0.683135
  1918.2,0.683394
  1918.4,0.683633
  1918.6,0.683857
  1918.8,0.684084
  1919.0,0.684290
  1919.2,0.684501
  1919.4,0.684715
  1919.6,0.684906
  1919.8,0.685099
  1920.0,0.685298
  1920.2,0.685464
  1920.4,0.685671
  1920.6,0.685882
  1920.8,0.686111
  1921.0,0.686326
  1921.2,0.686523
  1921.4,0.686719
  1921.6,0.686912
  1921.8,0.687085
  1922.0,0.687290
  1922.2,0.687494
  1922.4,0.687692
  1922.6,0.687904
  1922.8,0.688054
  1923.0,0.688202
  1923.2,0.688334
  1923.4,0.688493
  1923.6,0.688653
  1923.8,0.688817
  1924.0,0.688963
  1924.2,0.689110
  1924.4,0.689233
  1924.6,0.689368
  1924.8,0.689503
  1925.0,0.689671
  1925.2,0.689815
  1925.4,0.689951
  1925.6,0.690058
  1925.8,0.690159
  1926.0,0.690246
  1926.2,0.690348
  1926.4,0.690449
  1926.6,0.690553
  1926.8,0.690648
  1927.0,0.690714
  1927.2,0.690810
  1927.4,0.690877
  1927.6,0.690945
  1927.8,0.691023
  1928.0,0.691086
  1928.2,0.691170
  1928.4,0.691245
  1928.6,0.691303
  1928.8,0.691357
  1929.0,0.691401
  1929.2,0.691451
  1929.4,0.691506
  1929.6,0.691520
  1929.8,0.691515
  1930.0,0.691518
  1930.2,0.691514
  1930.4,0.691534
  1930.6,0.691528
  1930.8,0.691524
  1931.0,0.691521
  1931.2,0.691506
  1931.4,0.691492
  1931.6,0.691471
  1931.8,0.691451
  1932.0,0.691441
  1932.2,0.691496
  1932.4,0.691554
  1932.6,0.691591
  1932.8,0.691619
  1933.0,0.691606
  1933.2,0.691578
  1933.4,0.691535
  1933.6,0.691509
  1933.8,0.691497
  1934.0,0.691467
  1934.2,0.691411
  1934.4,0.691339
  1934.6,0.691215
  1934.8,0.691091
  1935.0,0.690964
  1935.2,0.690803
  1935.4,0.690704
  1935.6,0.690614
  1935.8,0.690551
  1936.0,0.690481
  1936.2,0.690375
  1936.4,0.690269
  1936.6,0.690167
  1936.8,0.690071
  1937.0,0.689970
  1937.2,0.689837
  1937.4,0.689721
  1937.6,0.689665
  1937.8,0.689576
  1938.0,0.689490
  1938.2,0.689360
  1938.4,0.689230
  1938.6,0.689106
  1938.8,0.688966
  1939.0,0.688842
  1939.2,0.688721
  1939.4,0.688583
  1939.6,0.688483
  1939.8,0.688375
  1940.0,0.688240
  1940.2,0.688087
  1940.4,0.687935
  1940.6,0.687800
  1940.8,0.687644
  1941.0,0.687497
  1941.2,0.687370
  1941.4,0.687203
  1941.6,0.687018
  1941.8,0.686816
  1942.0,0.686611
  1942.2,0.686407
  1942.4,0.686195
  1942.6,0.685994
  1942.8,0.685787
  1943.0,0.685553
  1943.2,0.685330
  1943.4,0.685120
  1943.6,0.684918
  1943.8,0.684744
  1944.0,0.684579
  1944.2,0.684442
  1944.4,0.684287
  1944.6,0.684067
  1944.8,0.683845
  1945.0,0.683618
  1945.2,0.683370
  1945.4,0.683154
  1945.6,0.682924
  1945.8,0.682682
  1946.0,0.682437
  1946.2,0.682208
  1946.4,0.681976
  1946.6,0.681724
  1946.8,0.681437
  1947.0,0.681198
  1947.2,0.680948
  1947.4,0.680699
  1947.6,0.680470
  1947.8,0.680256
  1948.0,0.679987
  1948.2,0.679699
  1948.4,0.679385
  1948.6,0.679038
  1948.8,0.678708
  1949.0,0.678365
  1949.2,0.678065
  1949.4,0.677778
  1949.6,0.677512
  1949.8,0.677197
  1950.0,0.676833
  1950.2,0.676462
  1950.4,0.676158
  1950.6,0.675876
  1950.8,0.675609
  1951.0,0.675351
  1951.2,0.675089
  1951.4,0.674831
  1951.6,0.674542
  1951.8,0.674246
  1952.0,0.673896
  1952.2,0.673580
  1952.4,0.673308
  1952.6,0.673013
  1952.8,0.672703
  1953.0,0.672386
  1953.2,0.672054
  1953.4,0.671716
  1953.6,0.671345
  1953.8,0.670961
  1954.0,0.670586
  1954.2,0.670213
  1954.4,0.669879
  1954.6,0.669534
  1954.8,0.669190
  1955.0,0.668831
  1955.2,0.668476
  1955.4,0.668099
  1955.6,0.667733
  1955.8,0.667346
  1956.0,0.666947
  1956.2,0.666562
  1956.4,0.666213
  1956.6,0.665868
  1956.8,0.665467
  1957.0,0.665062
  1957.2,0.664658
  1957.4,0.664270
  1957.6,0.663871
  1957.8,0.663486
  1958.0,0.663108
  1958.2,0.662743
  1958.4,0.662371
  1958.6,0.662009
  1958.8,0.661595
  1959.0,0.661175
  1959.2,0.660780
  1959.4,0.660405
  1959.6,0.660016
  1959.8,0.659641
  1960.0,0.659272
  1960.2,0.658845
  1960.4,0.658400
  1960.6,0.657979
  1960.8,0.657588
  1961.0,0.657162
  1961.2,0.656742
  1961.4,0.656276
  1961.6,0.655825
  1961.8,0.655363
  1962.0,0.654925
  1962.2,0.654465
  1962.4,0.653994
  1962.6,0.653545
  1962.8,0.653097
  1963.0,0.652621
  1963.2,0.652139
  1963.4,0.651680
  1963.6,0.651219
  1963.8,0.650783
  1964.0,0.650336
  1964.2,0.649927
  1964.4,0.649491
  1964.6,0.649062
  1964.8,0.648647
  1965.0,0.648209
  1965.2,0.647762
  1965.4,0.647322
  1965.6,0.646841
  1965.8,0.646380
  1966.0,0.645915
  1966.2,0.645452
  1966.4,0.644994
  1966.6,0.644494
  1966.8,0.643970
  1967.0,0.643464
  1967.2,0.642946
  1967.4,0.642474
  1967.6,0.641948
  1967.8,0.641443
  1968.0,0.640986
  1968.2,0.640471
  1968.4,0.639996
  1968.6,0.639539
  1968.8,0.639012
  1969.0,0.638479
  1969.2,0.637969
  1969.4,0.637464
  1969.6,0.636940
  1969.8,0.636431
  1970.0,0.635954
  1970.2,0.635466
  1970.4,0.634933
  1970.6,0.634428
  1970.8,0.633884
  1971.0,0.633328
  1971.2,0.632871
  1971.4,0.632448
  1971.6,0.631988
  1971.8,0.631491
  1972.0,0.631000
  1972.2,0.630524
  1972.4,0.630048
  1972.6,0.629513
  1972.8,0.629005
  1973.0,0.628510
  1973.2,0.628046
  1973.4,0.627556
  1973.6,0.626989
  1973.8,0.626426
  1974.0,0.625891
  1974.2,0.625330
  1974.4,0.624759
  1974.6,0.624159
  1974.8,0.623586
  1975.0,0.623054
  1975.2,0.622495
  1975.4,0.621936
  1975.6,0.621379
  1975.8,0.620841
  1976.0,0.620296
  1976.2,0.619750
  1976.4,0.619233
  1976.6,0.618718
  1976.8,0.618204
  1977.0,0.617658
  1977.2,0.617094
  1977.4,0.616547
  1977.6,0.616047
  1977.8,0.615529
  1978.0,0.614944
  1978.2,0.614352
  1978.4,0.613817
  1978.6,0.613239
  1978.8,0.612618
  1979.0,0.612030
  1979.2,0.611444
  1979.4,0.610912
  1979.6,0.610373
  1979.8,0.609808
  1980.0,0.609171
  1980.2,0.608546
  1980.4,0.607969
  1980.6,0.607405
  1980.8,0.606851
  1981.0,0.606342
  1981.2,0.605808
  1981.4,0.605247
  1981.6,0.604715
  1981.8,0.604147
  1982.0,0.603572
  1982.2,0.603014
  1982.4,0.602473
  1982.6,0.601913
  1982.8,0.601358
  1983.0,0.600787
  1983.2,0.600166
  1983.4,0.599510
  1983.6,0.598885
  1983.8,0.598292
  1984.0,0.597662
  1984.2,0.597015
  1984.4,0.596398
  1984.6,0.595757
  1984.8,0.595156
  1985.0,0.594592
  1985.2,0.594002
  1985.4,0.593412
  1985.6,0.592848
  1985.8,0.592241
  1986.0,0.591648
  1986.2,0.591018
  1986.4,0.590425
  1986.6,0.589873
  1986.8,0.589321
  1987.0,0.588769
  1987.2,0.588172
  1987.4,0.587566
  1987.6,0.586981
  1987.8,0.586377
  1988.0,0.585738
  1988.2,0.585131
  1988.4,0.584529
  1988.6,0.583958
  1988.8,0.583387
  1989.0,0.582759
  1989.2,0.582127
  1989.4,0.581529
  1989.6,0.580959
  1989.8,0.580339
  1990.0,0.579680
  1990.2,0.579073
  1990.4,0.578508
  1990.6,0.577944
  1990.8,0.577332
  1991.0,0.576691
  1991.2,0.576066
  1991.4,0.575433
  1991.6,0.574807
  1991.8,0.574162
  1992.0,0.573498
  1992.2,0.572856
  1992.4,0.572243
  1992.6,0.571589
  1992.8,0.570954
  1993.0,0.570351
  1993.2,0.569773
  1993.4,0.569205
  1993.6,0.568598
  1993.8,0.568020
  1994.0,0.567402
  1994.2,0.566783
  1994.4,0.566190
  1994.6,0.565612
  1994.8,0.565061
  1995.0,0.564483
  1995.2,0.563865
  1995.4,0.563235
  1995.6,0.562580
  1995.8,0.561916
  1996.0,0.561277
  1996.2,0.560626
  1996.4,0.560006
  1996.6,0.559379
  1996.8,0.558725
  1997.0,0.558091
  1997.2,0.557441
  1997.4,0.556805
  1997.6,0.556182
  1997.8,0.555552
  1998.0,0.554951
  1998.2,0.554353
  1998.4,0.553720
  1998.6,0.553122
  1998.8,0.552513
  1999.0,0.551878
  1999.2,0.551249
  1999.4,0.550616
  1999.6,0.549975
  1999.8,0.549355
  2000.0,0.548747
  2000.2,0.548100
  2000.4,0.547437
  2000.6,0.546782
  2000.8,0.546147
  2001.0,0.545476
  2001.2,0.544829
  2001.4,0.544223
  2001.6,0.543643
  2001.8,0.543029
  2002.0,0.542384
  2002.2,0.541743
  2002.4,0.541087
  2002.6,0.540450
  2002.8,0.539835
  2003.0,0.539219
  2003.2,0.538594
  2003.4,0.537983
  2003.6,0.537334
  2003.8,0.536658
  2004.0,0.535990
  2004.2,0.535346
  2004.4,0.534693
  2004.6,0.534048
  2004.8,0.533413
  2005.0,0.532799
  2005.2,0.532157
  2005.4,0.531530
  2005.6,0.530911
  2005.8,0.530271
  2006.0,0.529667
  2006.2,0.529079
  2006.4,0.528447
  2006.6,0.527788
  2006.8,0.527168
  2007.0,0.526546
  2007.2,0.525893
  2007.4,0.525224
  2007.6,0.524574
  2007.8,0.523907
  2008.0,0.523248
  2008.2,0.522629
  2008.4,0.521985
  2008.6,0.521298
  2008.8,0.520635
  2009.0,0.520004
  2009.2,0.519351
  2009.4,0.518711
  2009.6,0.518067
  2009.8,0.517423
  2010.0,0.516792
  2010.2,0.516191
  2010.4,0.515556
  2010.6,0.514917
  2010.8,0.514265
  2011.0,0.513648
  2011.2,0.513038
  2011.4,0.512393
  2011.6,0.511764
  2011.8,0.511093
  2012.0,0.510460
  2012.2,0.509867
  2012.4,0.509249
  2012.6,0.508586
  2012.8,0.507942
  2013.0,0.507291
  2013.2,0.506677
  2013.4,0.506007
  2013.6,0.505339
  2013.8,0.504712
  2014.0,0.504065
  2014.2,0.503422
  2014.4,0.502771
  2014.6,0.502083
  2014.8,0.501407
  2015.0,0.500740
  2015.2,0.500071
  2015.4,0.499394
  2015.6,0.498702
  2015.8,0.498087
  2016.0,0.497462
  2016.2,0.496794
  2016.4,0.496149
  2016.6,0.495527
  2016.8,0.494889
  2017.0,0.494280
  2017.2,0.493641
  2017.4,0.493036
  2017.6,0.492435
  2017.8,0.491814
  2018.0,0.491195
  2018.2,0.490571
  2018.4,0.489936
  2018.6,0.489348
  2018.8,0.488774
  2019.0,0.488137
  2019.2,0.487546
  2019.4,0.486903
  2019.6,0.486279
  2019.8,0.485634
  2020.0,0.484975
  2020.2,0.484344
  2020.4,0.483690
  2020.6,0.483041
  2020.8,0.482390
  2021.0,0.481703
  2021.2,0.481019
  2021.4,0.480413
  2021.6,0.479749
  2021.8,0.479090
  2022.0,0.478454
  2022.2,0.477809
  2022.4,0.477180
  2022.6,0.476539
  2022.8,0.475937
  2023.0,0.475298
  2023.2,0.474681
  2023.4,0.474045
  2023.6,0.473405
  2023.8,0.472765
  2024.0,0.472130
  2024.2,0.471513
  2024.4,0.470899
  2024.6,0.470290
  2024.8,0.469671
  2025.0,0.469042
  2025.2,0.468378
  2025.4,0.467771
  2025.6,0.467153
  2025.8,0.466541
  2026.0,0.465899
  2026.2,0.465249
  2026.4,0.464628
  2026.6,0.463983
  2026.8,0.463317
  2027.0,0.462639
  2027.2,0.461974
  2027.4,0.461337
  2027.6,0.460733
  2027.8,0.460064
  2028.0,0.459394
  2028.2,0.458747
  2028.4,0.458130
  2028.6,0.457484
  2028.8,0.456826
  2029.0,0.456200
  2029.2,0.455576
  2029.4,0.454972
  2029.6,0.454367
  2029.8,0.453764
  2030.0,0.453129
  2030.2,0.452530
  2030.4,0.451910
  2030.6,0.451304
  2030.8,0.450692
  2031.0,0.450090
  2031.2,0.449474
  2031.4,0.448870
  2031.6,0.448263
  2031.8,0.447631
  2032.0,0.446986
  2032.2,0.446337
  2032.4,0.445720
  2032.6,0.445058
  2032.8,0.444445
  2033.0,0.443808
  2033.2,0.443168
  2033.4,0.442555
  2033.6,0.441948
  2033.8,0.441308
  2034.0,0.440668
  2034.2,0.440043
  2034.4,0.439461
  2034.6,0.438872
  2034.8,0.438241
  2035.0,0.437655
  2035.2,0.437047
  2035.4,0.436451
  2035.6,0.435849
  2035.8,0.435211
  2036.0,0.434591
  2036.2,0.433979
  2036.4,0.433385
  2036.6,0.432797
  2036.8,0.432173
  2037.0,0.431524
  2037.2,0.430929
  2037.4,0.430310
  2037.6,0.429694
  2037.8,0.429044
  2038.0,0.428398
  2038.2,0.427766
  2038.4,0.427138
  2038.6,0.426501
  2038.8,0.425867
  2039.0,0.425239
  2039.2,0.424611
  2039.4,0.424001
  2039.6,0.423395
  2039.8,0.422800
  2040.0,0.422170
  2040.2,0.421570
  2040.4,0.420944
  2040.6,0.420345
  2040.8,0.419721
  2041.0,0.419119
  2041.2,0.418508
  2041.4,0.417903
  2041.6,0.417288
  2041.8,0.416683
  2042.0,0.416059
  2042.2,0.415425
  2042.4,0.414834
  2042.6,0.414256
  2042.8,0.413687
  2043.0,0.413073
  2043.2,0.412475
  2043.4,0.411894
  2043.6,0.411305
  2043.8,0.410694
  2044.0,0.410107
  2044.2,0.409524
  2044.4,0.408889
  2044.6,0.408297
  2044.8,0.407686
  2045.0,0.407068
  2045.2,0.406473
  2045.4,0.405893
  2045.6,0.405304
  2045.8,0.404699
  2046.0,0.404089
  2046.2,0.403473
  2046.4,0.402869
  2046.6,0.402283
  2046.8,0.401713
  2047.0,0.401110
  2047.2,0.400525
  2047.4,0.399947
  2047.6,0.399337
  2047.8,0.398730
  2048.0,0.398144
  2048.2,0.397559
  2048.4,0.396993
  2048.6,0.396426
  2048.8,0.395833
  2049.0,0.395219
  2049.2,0.394663
  2049.4,0.394097
  2049.6,0.393508
  2049.8,0.392907
  2050.0,0.392339
  2050.2,0.391748
  2050.4,0.391134
  2050.6,0.390514
  2050.8,0.389909
  2051.0,0.389341
  2051.2,0.388745
  2051.4,0.388134
  2051.6,0.387504
  2051.8,0.386892
  2052.0,0.386296
  2052.2,0.385691
  2052.4,0.385083
  2052.6,0.384503
  2052.8,0.383929
  2053.0,0.383371
  2053.2,0.382789
  2053.4,0.382177
  2053.6,0.381612
  2053.8,0.381051
  2054.0,0.380500
  2054.2,0.379950
  2054.4,0.379379
  2054.6,0.378823
  2054.8,0.378269
  2055.0,0.377694
  2055.2,0.377137
  2055.4,0.376560
  2055.6,0.375982
  2055.8,0.375387
  2056.0,0.374819
  2056.2,0.374236
  2056.4,0.373635
  2056.6,0.373019
  2056.8,0.372436
  2057.0,0.371857
  2057.2,0.371244
  2057.4,0.370654
  2057.6,0.370032
  2057.8,0.369434
  2058.0,0.368851
  2058.2,0.368314
  2058.4,0.367734
  2058.6,0.367202
  2058.8,0.366686
  2059.0,0.366146
  2059.2,0.365591
  2059.4,0.365029
  2059.6,0.364501
  2059.8,0.363967
  2060.0,0.363465
  2060.2,0.362924
  2060.4,0.362383
  2060.6,0.361817
  2060.8,0.361277
  2061.0,0.360729
  2061.2,0.360114
  2061.4,0.359573
  2061.6,0.359050
  2061.8,0.358495
  2062.0,0.357938
  2062.2,0.357361
  2062.4,0.356774
  2062.6,0.356222
  2062.8,0.355662
  2063.0,0.355109
  2063.2,0.354528
  2063.4,0.353949
  2063.6,0.353416
  2063.8,0.352825
  2064.0,0.352205
  2064.2,0.351619
  2064.4,0.351031
  2064.6,0.350464
  2064.8,0.349906
  2065.0,0.349344
  2065.2,0.348775
  2065.4,0.348207
  2065.6,0.347643
  2065.8,0.347060
  2066.0,0.346496
  2066.2,0.345960
  2066.4,0.345431
  2066.6,0.344906
  2066.8,0.344359
  2067.0,0.343837
  2067.2,0.343276
  2067.4,0.342719
  2067.6,0.342189
  2067.8,0.341653
  2068.0,0.341116
  2068.2,0.340589
  2068.4,0.340024
  2068.6,0.339477
  2068.8,0.338943
  2069.0,0.338387
  2069.2,0.337843
  2069.4,0.337280
  2069.6,0.336748
  2069.8,0.336209
  2070.0,0.335642
  2070.2,0.335082
  2070.4,0.334531
  2070.6,0.334002
  2070.8,0.333474
  2071.0,0.332923
  2071.2,0.332366
  2071.4,0.331836
  2071.6,0.331327
  2071.8,0.330824
  2072.0,0.330317
  2072.2,0.329779
  2072.4,0.329259
  2072.6,0.328764
  2072.8,0.328243
  2073.0,0.327693
  2073.2,0.327162
  2073.4,0.326636
  2073.6,0.326103
  2073.8,0.325575
  2074.0,0.325024
  2074.2,0.324468
  2074.4,0.323907
  2074.6,0.323374
  2074.8,0.322851
  2075.0,0.322303
  2075.2,0.321765
  2075.4,0.321215
  2075.6,0.320677
  2075.8,0.320142
  2076.0,0.319627
  2076.2,0.319109
  2076.4,0.318611
  2076.6,0.318118
  2076.8,0.317645
  2077.0,0.317132
  2077.2,0.316623
  2077.4,0.316097
  2077.6,0.315598
  2077.8,0.315106
  2078.0,0.314598
  2078.2,0.314081
  2078.4,0.313531
  2078.6,0.312984
  2078.8,0.312424
  2079.0,0.311863
  2079.2,0.311286
