seconds,alt,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
102.062,114.611,4.34297,0.57667,-8.70031,0.00522453,0.00400764,-0.0022833
102.122,114.506,4.35972,0.612563,-8.72184,-0.00363301,0.0128652,0.00596337
102.18,114.495,4.39083,0.588634,-8.68834,0.00430824,0.00339675,-0.00167245
102.391,114.611,4.35733,0.617348,-8.68834,-0.00241128,0.0143924,0.00138189
102.451,114.654,4.35494,0.595813,-8.69312,0.00308652,0.00675654,-0.000450715
102.568,114.675,4.34776,0.638884,-8.74098,-0.00210585,0.0122543,0.00474165
102.626,114.558,4.34537,0.598206,-8.71945,-0.000273243,0.0088945,0.00443622
102.686,114.463,4.32622,0.598206,-8.71466,0.00247563,0.00675654,0.000465602
102.743,114.41,4.35254,0.59342,-8.68834,0.00491911,0.00278592,-0.00167245
102.87,114.442,4.36212,0.600599,-8.69552,0.00400281,0.00675654,-0.000145286
102.931,114.548,4.35733,0.600599,-8.66681,-0.000884101,0.0107272,0.00443622
102.988,114.4,4.31665,0.605384,-8.71466,0.00430824,0.00522935,0.00107646
103.048,114.558,4.37887,0.600599,-8.67877,-0.00210585,0.013476,0.00382534
103.107,114.548,4.35015,0.581456,-8.68356,0.00186478,0.00828367,-0.00167245
103.174,114.696,4.35254,0.617348,-8.69073,0.000948489,0.00858915,0.00351991
103.232,114.484,4.38604,0.617348,-8.71706,0.00369738,0.00400764,0.00199275
103.447,114.506,4.36212,0.59342,-8.69312,0.00644627,0.00339675,-0.00350502
103.508,114.738,4.39083,0.607777,-8.70748,0.00125392,0.00736743,0.00229819
103.565,114.495,4.3358,0.612563,-8.75055,0.00308652,0.00614566,0.000160158
103.625,114.442,4.3358,0.59342,-8.68595,0.000337616,0.0128652,0.00199275
103.685,114.315,4.34537,0.602991,-8.74337,-0.00118953,0.0146977,0.00443622
103.742,114.315,4.35972,0.607777,-8.68595,0.00369738,0.00431311,-0.00258873
103.86,114.358,4.39801,0.61017,-8.71706,0.00552997,0.00248045,-0.0022833
103.987,114.474,4.37647,0.595813,-8.69552,0.00614083,0.00645107,-0.000450715
104.047,114.432,4.35494,0.607777,-8.69791,0.00552997,0.00797826,-0.000450715
104.105,114.41,4.32144,0.57667,-8.68116,0.00430824,0.00400764,0.00138189
104.163,114.389,4.39801,0.591027,-8.68834,0.00797343,0.00125873,-0.000145286
104.223,114.358,4.35254,0.59342,-8.7027,0.00736257,0.000342429,-0.0050322
104.28,114.421,4.34058,0.59342,-8.67877,0.00614083,0.0015642,-0.00167245
104.34,114.315,4.32622,0.581456,-8.67638,0.00491911,0.00370222,-0.0022833
104.549,114.41,4.30469,0.591027,-8.69552,0.00278109,0.00614566,-0.00106157
104.608,114.632,4.34297,0.605384,-8.68356,0.00217021,0.00675654,-0.000450715
104.667,114.453,4.34537,0.581456,-8.69791,0.00583538,0.00461847,-0.0022833
104.727,114.231,4.35015,0.583849,-8.68595,0.00125392,0.00981087,-0.00381048
104.786,114.41,4.3334,0.595813,-8.68595,0.000337616,0.0088945,-0.00197788
104.846,114.421,4.35972,0.586242,-8.7027,0.00308652,0.00706196,-0.00167245
104.903,114.305,4.34537,0.579063,-8.72902,-0.0063819,0.0177521,0.00810142
105.029,114.527,4.35494,0.586242,-8.70748,0.00125392,0.0104217,0.00138189
105.09,114.463,4.35015,0.614955,-8.67877,0.00430824,0.00522935,-0.000450715
105.195,114.537,4.35254,0.588634,-8.70031,-0.00180042,0.0110326,0.00474165
105.253,114.368,4.37169,0.612563,-8.69073,0.000948489,0.00309139,-0.001367
105.313,114.495,4.3358,0.591027,-8.70509,0.00217021,-0.00179559,-0.00625393
105.372,114.717,4.35494,0.57667,-8.71706,0.00308652,0.00767279,0.00199275
105.431,114.474,4.32144,0.598206,-8.72662,0.00125392,0.013476,0.00290905
105.64,114.685,4.35254,0.600599,-8.7338,0.000948489,0.000647843,-0.0059485
105.699,114.569,4.39322,0.595813,-8.72902,0.00461367,0.00736743,-0.000145286
105.758,114.484,4.38365,0.607777,-8.72184,0.00461367,0.00858915,0.00229819
105.817,114.347,4.38604,0.588634,-8.71227,0.00369738,0.00584024,-0.000450715
105.877,114.442,4.35015,0.598206,-8.68595,0.00675172,0.0015642,-0.000145286
105.935,114.4,4.37169,0.607777,-8.67877,0.00675172,0.00248045,-0.00258873
106.062,114.315,4.27597,0.586242,-8.70031,0.00430824,0.00614566,-0.00106157
106.121,114.432,4.36929,0.612563,-8.70987,0.00278109,0.00675654,-0.000145286
106.18,114.442,4.34776,0.605384,-8.67398,0.00155935,0.00919998,0.00168732
106.239,114.379,4.34297,0.583849,-8.70748,0.00369738,0.00370222,-0.0022833
106.299,114.315,4.3358,0.602991,-8.72662,0.00797343,0.00125873,-0.00472677
106.358,114.495,4.35254,0.586242,-8.74816,0.00430824,0.00675654,-0.000450715
106.467,114.347,4.30947,0.583849,-8.69791,0.00675172,0.00278592,-0.0022833
106.695,114.41,4.36212,0.591027,-8.72423,-0.000578672,0.0119489,0.00229819
106.756,114.569,4.34297,0.61017,-8.67398,0.00278109,0.00370222,0.00229819
106.813,114.463,4.36212,0.600599,-8.65484,0.00644627,0.00431311,-0.00319959
106.873,114.484,4.40519,0.61017,-8.72423,0.00064306,0.0088945,0.00290905
106.933,114.41,4.34537,0.602991,-8.71706,0.00675172,0.00217503,-0.00350502
106.992,114.622,4.32383,0.605384,-8.70748,0.00705713,0.00125873,-0.00258873
107.052,114.305,4.34058,0.600599,-8.71466,0.00766799,0.00553483,-0.0022833
107.184,114.463,4.36451,0.595813,-8.70987,0.00217021,0.00217503,-0.00197788
107.244,114.389,4.3334,0.622134,-8.73141,0.00980601,0.00309139,-0.00350502
107.303,114.654,4.37647,0.607777,-8.70031,0.00339195,0.00553483,-0.00381048
107.362,114.484,4.37169,0.586242,-8.73141,0.00461367,-0.00301731,-0.00106157
107.423,114.4,4.31905,0.59342,-8.66681,0.00797343,0.0119489,0.00107646
107.481,114.654,4.34776,0.567099,-8.69791,0.00888973,0.00309139,-0.00289416
107.539,114.273,4.31187,0.605384,-8.67159,0.00430824,-0.00149012,-0.00625393
107.755,114.305,4.3334,0.605384,-8.69791,0.00491911,0.00614566,0.00443622
107.904,114.474,4.32622,0.57667,-8.67159,-0.000273243,0.0088945,-0.000450715
107.965,114.643,4.34776,0.583849,-8.6692,0.00552997,0.00584024,0.000160158
108.023,114.654,4.35015,0.588634,-8.68356,0.00461367,0.00370222,-0.0059485
108.083,114.474,4.31665,0.595813,-8.7027,0.00522453,0.00522935,-0.00167245
108.143,114.41,4.33101,0.605384,-8.67159,0.00339195,0.0015642,-0.0050322
108.202,114.463,4.34058,0.591027,-8.71706,0.000337616,0.00309139,-0.00411591
108.333,114.495,4.35494,0.598206,-8.7027,0.0110278,-0.00423902,-0.00747564
108.394,114.537,4.33819,0.569492,-8.70748,0.00339195,0.00461847,0.000160158
108.452,114.622,4.35733,0.624527,-8.70509,0.00766799,0.00278592,-0.00381048
108.512,114.632,4.36929,0.61017,-8.70509,0.00919515,-0.002101,-0.00564307
108.571,114.601,4.35015,0.595813,-8.70031,0.00644627,0.0119489,0.00443622
108.629,114.527,4.36212,0.586242,-8.72423,0.00827888,0.000342429,-0.00381048
108.842,114.58,4.3358,0.600599,-8.6692,0.00797343,0.000953317,-0.00289416
108.902,114.717,4.30947,0.600599,-8.70509,0.00644627,0.000953317,-0.00319959
108.961,114.305,4.30708,0.586242,-8.70031,0.00705713,0.00125873,-0.0050322
109.021,114.812,4.3669,0.607777,-8.70509,0.00369738,0.00584024,-0.000450715
109.078,114.685,4.34297,0.605384,-8.72184,0.00155935,0.00522935,0.000160158
109.219,114.706,4.3358,0.59342,-8.69791,0.00064306,0.00950539,0.00382534
109.277,114.706,4.32144,0.61017,-8.74577,0.00339195,0.00553483,-0.000145286
109.408,114.749,4.34058,0.588634,-8.70987,0.00217021,0.00828367,-0.00350502
109.469,114.685,4.36212,0.602991,-8.7027,0.00064306,0.00919998,0.00260362
109.526,114.78,4.35015,0.600599,-8.69791,0.000948489,0.00950539,0.00168732
109.586,114.58,4.3334,0.605384,-8.68116,0.00155935,0.00950539,0.00199275
109.644,114.527,4.32622,0.602991,-8.71945,0.00491911,0.00736743,-0.0022833
109.701,114.548,4.33819,0.598206,-8.69791,0.00339195,0.00400764,-0.0022833
109.761,114.548,4.36451,0.622134,-8.73141,0.00461367,0.00797826,-0.000145286
109.979,114.632,4.34776,0.605384,-8.68116,0.00705713,0.00217503,-0.00472677
110.039,114.389,4.36451,0.59342,-8.71466,0.00552997,0.00248045,-0.00106157
110.105,114.77,4.3334,0.583849,-8.68116,0.00583538,0.00186956,-0.0022833
110.164,114.611,4.33819,0.598206,-8.66681,0.00155935,0.00522935,0.000160158
110.224,114.315,4.33819,0.574277,-8.71227,0.00461367,0.00309139,-0.000450715
110.283,114.421,4.33101,0.598206,-8.70509,0.0107223,-0.00179559,-0.00808653
110.343,114.453,4.34297,0.550349,-8.70031,0.00552997,0.00431311,-0.00106157
110.476,114.347,4.36212,0.61017,-8.70031,0.00247563,0.00706196,0.00138189
110.569,114.474,4.39083,0.602991,-8.71227,0.00125392,0.00614566,-0.000145286
110.629,114.791,4.31187,0.583849,-8.67877,0.00369738,0.00858915,0.000465602
110.688,114.696,4.34058,0.600599,-8.69312,0.00522453,0.00553483,-0.000756145
110.748,114.601,4.35015,0.586242,-8.70509,0.00705713,0.00309139,0.000160158
110.808,114.611,4.33819,0.571885,-8.70509,0.00766799,0.00919998,0.000771031
111.026,114.58,4.34297,0.59342,-8.70509,0.00217021,0.00828367,0.00199275
111.087,114.569,4.32383,0.588634,-8.68356,0.00888973,0.000953317,-0.00472677
111.145,114.812,4.33101,0.569492,-8.69312,0.00155935,0.00858915,0.000771031
111.204,114.601,4.36451,0.574277,-8.70031,0.00705713,0.00645107,0.000465602
111.262,114.632,4.33819,0.591027,-8.66441,0.00522453,-0.0002684,-0.0050322
111.321,114.516,4.3358,0.588634,-8.6692,0.00339195,0.00431311,-0.000756145
111.381,114.717,4.37887,0.583849,-8.72662,0.00614083,0.00828367,0.00229819
111.51,114.537,4.31665,0.605384,-8.71466,0.00705713,0.00645107,-0.00258873
111.57,114.558,4.3358,0.586242,-8.69312,0.00186478,0.00125873,-0.00381048
111.628,114.696,4.35254,0.607777,-8.69552,-0.00241128,0.0137815,0.00260362
111.686,114.706,4.34297,0.586242,-8.71227,0.00339195,0.00645107,-0.00319959
111.745,114.442,4.36212,0.62692,-8.6692,0.00522453,0.00522935,-0.000450715
111.851,114.474,4.35733,0.59342,-8.70987,0.00583538,0.000953317,-0.00258873
111.908,114.506,4.37169,0.631705,-8.69552,0.00614083,0.00400764,-0.00167245
112.128,114.527,4.37647,0.614955,-8.71706,0.000948489,0.00858915,0.00168732
112.188,114.537,4.34058,0.588634,-8.67877,-0.00149499,0.0119489,0.00535251
112.247,114.379,4.3358,0.586242,-8.69312,0.00217021,0.00919998,0.00199275
112.307,114.326,4.36451,0.607777,-8.71706,-0.00118953,0.00950539,0.00260362
112.366,114.442,4.38604,0.595813,-8.74098,0.00461367,0.00492394,-0.001367
112.427,114.537,4.34297,0.600599,-8.68116,0.00552997,0.00492394,-0.00289416
112.485,114.294,4.2999,0.579063,-8.68834,0.00247563,0.00309139,0.000465602
112.615,114.548,4.35015,0.591027,-8.68595,0.00705713,0.00309139,0.00199275
112.675,114.506,4.33819,0.595813,-8.67159,0.00675172,0.00217503,-0.00381048
112.732,114.601,4.32144,0.619741,-8.7338,0.000948489,0.00645107,0.00107646
112.792,114.516,4.33819,0.588634,-8.69073,0.00552997,0.00400764,-0.0022833
112.852,114.379,4.33101,0.57667,-8.69791,0.00766799,0.00125873,-0.00381048
112.911,114.368,4.35015,0.59342,-8.7027,-0.00118953,0.0128652,0.00321448
112.969,114.199,4.3669,0.562313,-8.68595,0.00186478,0.00828367,0.00138189
113.183,114.41,4.35972,0.612563,-8.71466,0.00644627,0.00217503,-0.00381048
113.303,114.506,4.34776,0.559921,-8.70031,0.0113332,-0.00393361,-0.00686479
113.362,114.558,4.28315,0.588634,-8.67159,0.00736257,0.00309139,-0.00319959
113.423,114.516,4.3358,0.614955,-8.69312,0.00797343,0.000647843,-0.00381048
113.481,114.632,4.34537,0.595813,-8.71706,0.00155935,0.00950539,0.000465602
113.54,114.728,4.35972,0.588634,-8.74337,0.00583538,0.0146977,0.00626881
113.598,114.685,4.37169,0.586242,-8.7338,0.00339195,0.0107272,-0.00106157
113.727,114.474,4.35972,0.595813,-8.70031,0.00308652,0.00553483,-0.000756145
113.787,114.611,4.36451,0.605384,-8.68116,0.000948489,0.0104217,0.00199275
113.845,114.59,4.35972,0.591027,-8.71466,-0.00149499,0.00217503,-0.00106157
113.904,114.389,4.35494,0.581456,-8.7338,0.000337616,0.00919998,0.00199275
113.964,114.484,4.37169,0.579063,-8.73619,0.00614083,0.0119489,0.00260362
114.022,114.622,4.34058,0.607777,-8.74098,0.00614083,0.0122543,0.0041308
114.237,114.421,4.3358,0.595813,-8.63809,0.00736257,0.00309139,-0.00106157
114.298,114.622,4.3334,0.591027,-8.71227,0.00308652,0.00553483,0.000465602
114.356,114.516,4.30469,0.581456,-8.67877,0.00827888,0.0015642,0.00107646
114.417,114.453,4.39083,0.605384,-8.72662,0.00247563,0.0101163,0.00168732
114.476,114.453,4.35494,0.602991,-8.7027,0.00247563,0.00461847,0.00138189
114.6,114.622,4.34058,0.600599,-8.65484,-0.00118953,0.00950539,0.00321448
114.659,114.685,4.37169,0.600599,-8.72184,0.00278109,0.00767279,0.00168732
114.787,114.569,4.30469,0.634098,-8.71706,0.00827888,-0.00179559,-0.00564307
114.848,114.685,4.35733,0.605384,-8.73619,0.00461367,0.00461847,-0.000450715
114.906,114.706,4.37169,0.605384,-8.71706,0.00552997,0.00370222,-0.001367
114.966,114.601,4.34537,0.612563,-8.70987,0.00644627,0.00339675,-0.00411591
115.025,114.675,4.34776,0.583849,-8.70987,0.00186478,0.0088945,0.00229819
115.083,114.632,4.35494,0.595813,-8.71227,0.00217021,0.00736743,0.000771031
115.143,114.569,4.31905,0.607777,-8.70987,-0.000578672,0.00950539,0.00229819
115.358,114.728,4.37169,0.57667,-8.71466,0.00766799,0.00675654,-0.0022833
115.418,114.706,4.39322,0.59342,-8.68356,-0.00210585,0.013476,0.00321448
115.478,114.791,4.3334,0.598206,-8.71945,0.00125392,0.00309139,-0.00167245
115.537,114.759,4.36451,0.605384,-8.71945,0.00217021,0.00522935,-0.00167245
115.597,114.558,4.35733,0.617348,-8.69552,0.00675172,0.00584024,-0.00197788
115.656,114.59,4.37169,0.586242,-8.74098,0.00461367,0.00370222,-0.00106157
115.716,114.58,4.3334,0.622134,-8.70748,0.00858429,0.0107272,0.00168732
115.846,114.654,4.35494,0.61017,-8.68595,0.00400281,0.00706196,-0.000450715
115.941,114.558,4.34776,0.583849,-8.70748,0.000948489,0.0107272,-0.00533763
116.001,114.844,4.3669,0.605384,-8.74577,-0.00149499,0.00736743,0.00199275
116.061,114.664,4.33819,0.595813,-8.68356,0.00736257,0.00370222,-0.000145286
116.12,114.537,4.34297,0.586242,-8.72902,0.00278109,0.0015642,-0.00381048
116.18,114.537,4.3358,0.588634,-8.70987,0.00552997,0.00278592,-0.00106157
116.239,114.728,4.3334,0.586242,-8.68116,0.00797343,3.70145e-05,-0.000145286
116.451,114.897,4.35015,0.59342,-8.72423,0.000337616,0.00919998,0.00443622
116.512,114.664,4.34537,0.61017,-8.71706,-0.00149499,0.0110326,0.00260362
116.569,114.675,4.31426,0.59342,-8.68834,-0.00180042,0.0119489,0.00443622
116.629,114.664,4.32144,0.574277,-8.71945,0.000948489,0.0101163,0.00199275
116.688,114.802,4.3334,0.57667,-8.66681,0.00308652,0.00767279,0.000771031
116.746,114.654,4.31905,0.614955,-8.66681,-0.00118953,0.00736743,0.0041308
116.806,114.728,4.35733,0.600599,-8.67159,0.00369738,0.00919998,-0.0022833
116.934,114.347,4.32383,0.600599,-8.72902,0.00644627,0.00400764,-0.00197788
116.994,114.738,4.31905,0.57667,-8.65484,0.00888973,0.0104217,0.000465602
117.052,114.569,4.37887,0.583849,-8.68595,0.00552997,0.00919998,0.00321448
117.111,114.717,4.35015,0.595813,-8.69552,0.00583538,0.00522935,-0.0022833
117.212,114.569,4.32862,0.605384,-8.68834,0.00278109,0.00858915,0.000771031
117.271,114.474,4.34297,0.57667,-8.71227,0.0101115,-0.00149012,-0.00472677
117.488,114.601,4.32144,0.619741,-8.66681,0.00247563,0.00981087,0.00260362
117.549,114.664,4.34297,0.598206,-8.66681,0.00308652,0.00309139,-0.00289416
117.606,114.738,4.2999,0.598206,-8.72423,0.00827888,0.0119489,0.0041308
117.666,114.537,4.33819,0.617348,-8.68356,0.00430824,0.00767279,0.00168732
117.724,114.706,4.34537,0.591027,-8.68116,0.00308652,0.00858915,-0.0022833
117.782,114.537,4.35494,0.581456,-8.67159,0.00461367,0.00186956,0.00168732
117.842,114.336,4.3023,0.57667,-8.67398,0.00155935,0.00217503,0.00168732
117.97,114.495,4.32144,0.602991,-8.72902,0.00797343,0.00339675,0.00382534
118.03,114.749,4.29751,0.59342,-8.71466,0.00675172,0.0015642,0.00107646
118.089,114.622,4.31905,0.588634,-8.69791,0.00675172,-0.00149012,-0.00106157
118.148,114.664,4.31426,0.602991,-8.70509,0.00583538,0.00553483,0.00199275
118.208,114.569,4.34537,0.605384,-8.6333,0.00675172,0.00584024,-0.00258873
118.266,114.41,4.37408,0.605384,-8.66202,0.000337616,0.00614566,0.00229819
118.325,114.379,4.3334,0.595813,-8.72423,0.00278109,0.000342429,-0.000450715
118.537,114.611,4.35972,0.591027,-8.70748,0.00491911,0.00828367,-0.000450715
118.652,114.749,4.34776,0.598206,-8.69312,0.00369738,0.00797826,0.00168732
118.711,114.516,4.36212,0.59342,-8.69552,0.00308652,0.00767279,-0.000450715
118.771,114.558,4.37169,0.614955,-8.68834,0.00064306,0.0104217,0.00474165
118.83,114.548,4.37408,0.629312,-8.69791,0.00461367,0.00828367,-0.00167245
118.89,114.58,4.36929,0.581456,-8.65723,0.00369738,0.00736743,-0.000450715
118.947,114.643,4.3334,0.605384,-8.73619,0.00400281,0.00584024,-0.00197788
119.084,114.654,4.34297,0.583849,-8.70987,0.00461367,0.00400764,-0.00167245
119.143,114.78,4.36929,0.595813,-8.72184,0.00644627,0.00370222,-0.00350502
119.202,114.495,4.35254,0.586242,-8.71466,0.00125392,0.0088945,-0.000450715
119.262,114.432,4.33819,0.59342,-8.69552,-0.00302213,0.0110326,0.00596337
119.319,114.622,4.34537,0.571885,-8.70987,0.00247563,0.00767279,0.00229819
119.379,114.59,4.31665,0.581456,-8.7027,0.00339195,0.00309139,-0.000756145
119.438,114.58,4.33101,0.605384,-8.68834,0.00888973,0.00217503,-0.00564307
119.655,114.706,4.35494,0.61017,-8.7027,0.000948489,0.00919998,0.00382534
119.715,114.59,4.36451,0.614955,-8.71466,-0.00118953,0.00492394,-0.000145286
119.773,114.685,4.35015,0.622134,-8.75534,0.00247563,0.00858915,-0.00106157
119.833,114.558,4.35972,0.59342,-8.68356,0.00308652,0.00278592,-0.00258873
119.952,114.58,4.37408,0.605384,-8.71706,0.00675172,0.0125598,0.00779597
120.011,114.59,4.2999,0.600599,-8.6692,0.00491911,0.0107272,0.00199275
